time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-05-16T02:20:06.100Z,19.3746667,-155.2913333,2.8,0.46,md,11,105,0.01489,0.05,hv,hv60936026,2015-05-16T10:22:31.735Z,"8km SW of Volcano, Hawaii",earthquake
2015-05-16T02:18:50.400Z,36.6618333,-120.8521667,2.32,1.29,md,19,143,0.04765,0.07,nc,nc72449986,2015-05-20T00:30:08.218Z,"37km SSW of South Dos Palos, California",earthquake
2015-05-16T02:17:19.470Z,33.5928333,-116.821,9.41,1.86,ml,68,26,0.04329,0.19,ci,ci37163239,2015-05-23T22:12:57.790Z,"14km WNW of Anza, California",earthquake
2015-05-16T02:16:17.850Z,19.3838333,-155.2801667,2.5,1.43,md,25,45,0.003057,0.08,hv,hv60936021,2015-05-20T23:08:08.840Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-16T02:15:05.770Z,37.6295,-119.0271667,4.04,0.64,md,13,61,0.003739,0.04,nc,nc72449976,2015-05-22T21:41:17.910Z,"5km WSW of Mammoth Lakes, California",earthquake
2015-05-16T02:14:53.260Z,37.6283333,-119.0296667,4.33,0.68,md,15,99,0.002623,0.04,nc,nc72449971,2015-05-18T16:10:06.300Z,"5km WSW of Mammoth Lakes, California",earthquake
2015-05-16T02:14:19.000Z,63.0719,-151.4912,8.8,0.7,ml,,,,0.62,ak,ak11604069,2015-05-21T19:19:47.310Z,"109km NW of Talkeetna, Alaska",earthquake
2015-05-16T02:04:10.180Z,33.5916667,-116.8196667,9.408,1.1,ml,46,37,0.04487,0.2,ci,ci37163231,2015-05-23T22:16:21.860Z,"14km WNW of Anza, California",earthquake
2015-05-16T02:03:56.490Z,19.3924999,-155.2733307,3.39,1.93,ml,21,53,0.002868,0.18,hv,hv60935996,2015-05-16T02:09:39.370Z,"5km SW of Volcano, Hawaii",earthquake
2015-05-16T02:03:37.000Z,62.999,-150.7401,101.8,1.4,ml,,,,0.32,ak,ak11597723,2015-05-21T19:20:12.101Z,"81km NNW of Talkeetna, Alaska",earthquake
2015-05-16T02:02:42.380Z,44.1788333,-122.9055,23.15,1.41,md,15,49,0.06092,0.32,uw,uw61003807,2015-05-21T21:45:45.140Z,"13km ENE of Coburg, Oregon",earthquake
2015-05-16T01:52:02.720Z,19.3535,-155.31,3.89,0.56,md,10,86,0.01963,0.05,hv,hv60935981,2015-05-16T07:23:42.700Z,"11km SW of Volcano, Hawaii",earthquake
2015-05-16T01:46:39.000Z,61.8575,-144.2162,0,1.4,ml,,,,0.5,ak,ak11597722,2015-05-21T19:20:25.266Z,"39km NNE of Chitina, Alaska",earthquake
2015-05-16T01:42:53.000Z,51.1544,179.9098,1.4,2,ml,,,,0.28,ak,ak11604066,2015-05-21T19:19:46.677Z,"69km W of Amatignak Island, Alaska",earthquake
2015-05-16T01:31:48.000Z,62.3771,-148.1059,41.3,1.4,ml,,,,0.4,ak,ak11597708,2015-05-21T19:19:33.900Z,"75km NNE of Sutton-Alpine, Alaska",earthquake
2015-05-16T01:23:40.480Z,38.8105011,-122.8306656,3.57,0.56,md,7,102,0.002003,0.02,nc,nc72449956,2015-05-16T01:25:12.540Z,"7km WNW of The Geysers, California",earthquake
2015-05-16T01:22:17.500Z,37.0478333,-118.271,6.06,1.71,md,14,143,0.03334,0.05,nc,nc72449961,2015-05-19T04:43:04.219Z,"13km S of Big Pine, California",earthquake
2015-05-16T01:19:50.210Z,-7.8252,-74.3982,144.75,5.1,mb,,44,4.785,0.77,us,us100029nb,2015-05-28T03:39:45.438Z,"63km NNE of Pucallpa, Peru",earthquake
2015-05-16T01:19:32.950Z,19.37,-155.282,2.89,2.3,ml,25,62,0.01645,0.09,hv,hv60935911,2015-05-16T02:03:45.100Z,"8km SW of Volcano, Hawaii",earthquake
2015-05-16T00:57:06.320Z,38.8251648,-122.7781677,1.49,0.63,md,8,87,0.008345,0.02,nc,nc72449951,2015-05-16T00:58:43.330Z,"4km W of Cobb, California",earthquake
2015-05-16T00:52:58.000Z,63.5463,-147.8797,6.6,1.3,ml,,,,0.69,ak,ak11597694,2015-05-21T19:19:07.874Z,"56km ENE of Cantwell, Alaska",earthquake
2015-05-16T00:48:28.080Z,19.4034996,-155.2825012,1.85,1.98,ml,16,61,0.008619,0.23,hv,hv60935861,2015-05-16T00:54:12.640Z,"5km WSW of Volcano, Hawaii",earthquake
2015-05-16T00:47:40.000Z,62.6177,-150.1025,21.9,1.3,ml,,,,0.38,ak,ak11597692,2015-05-21T19:19:07.285Z,"32km N of Talkeetna, Alaska",earthquake
2015-05-16T00:42:26.000Z,63.3835,-165.6032,24.5,2.8,ml,,,,0.86,ak,ak11604062,2015-05-25T02:53:42.040Z,"92km NNW of Alakanuk, Alaska",earthquake
2015-05-16T00:32:04.440Z,36.659,-120.8383333,6.42,1.17,md,21,150,0.03674,0.13,nc,nc72449936,2015-05-20T00:14:04.166Z,"37km SSW of South Dos Palos, California",earthquake
2015-05-16T00:30:55.786Z,39.4243,-119.8654,10.1691,0.99,ml,26,54.19,0.063,0.1391,nn,nn00494564,2015-05-17T02:35:55.021Z,"11km SSE of Mogul, Nevada",earthquake
2015-05-16T00:28:44.760Z,19.3926659,-155.2766724,2.84,1.97,ml,25,48,0.003925,0.17,hv,hv60935821,2015-05-16T00:34:28.750Z,"5km SW of Volcano, Hawaii",earthquake
2015-05-16T00:27:45.220Z,38.8173332,-122.8253326,2.7,1.02,md,6,177,0.008971,0.01,nc,nc72449926,2015-05-16T00:29:18.100Z,"7km NW of The Geysers, California",earthquake
2015-05-16T00:27:11.650Z,47.7573333,-120.2056667,7.59,2.53,ml,18,59,0.1196,0.12,uw,uw61003747,2015-05-23T22:49:48.040Z,"9km N of Entiat, Washington",earthquake
2015-05-16T00:25:57.300Z,34.2615,-116.4426667,10.18,1.02,ml,22,82,0.05807,0.13,ci,ci37163207,2015-05-16T00:38:48.481Z,"16km N of Yucca Valley, California",earthquake
2015-05-16T00:18:21.510Z,19.3718333,-155.284,2.85,2.03,ml,22,107,0.01478,0.08,hv,hv60935791,2015-05-16T01:57:09.110Z,"8km SW of Volcano, Hawaii",earthquake
2015-05-16T00:06:57.843Z,38.6931,-119.6459,10.064,1.26,ml,10,169.21,0.203,0.151,nn,nn00494558,2015-05-17T02:35:24.452Z,"23km SSE of Gardnerville Ranchos, Nevada",earthquake
2015-05-16T00:06:02.000Z,62.4166,-152.0576,108.7,1.3,ml,,,,0.21,ak,ak11604061,2015-05-21T19:19:45.202Z,"101km W of Talkeetna, Alaska",earthquake
2015-05-16T00:03:56.780Z,19.3841667,-155.2828369,3.58,2.15,ml,27,49,0.00258,0.28,hv,hv60935761,2015-05-16T00:09:41.850Z,"7km SW of Volcano, Hawaii",earthquake
2015-05-16T00:02:17.810Z,37.5391667,-112.3065,7.9,2.31,ml,21,61,0.623,0.23,uu,uu60110877,2015-05-23T22:37:57.040Z,"28km S of Panguitch, Utah",earthquake
2015-05-15T23:58:50.000Z,69.2902,-145.4735,0.6,2.4,ml,,,,0.67,ak,ak11597691,2015-05-20T01:50:58.062Z,"118km SW of Kaktovik, Alaska",earthquake
2015-05-15T23:57:52.000Z,51.4964,-177.9392,38.8,1.9,ml,,,,0.21,ak,ak11597690,2015-05-19T23:34:33.173Z,"45km SSE of Tanaga Volcano, Alaska",earthquake
2015-05-15T23:57:14.120Z,19.3943329,-155.2931671,2.25,2.3,ml,16,79,0.004378,0.25,hv,hv60935741,2015-05-16T00:03:00.080Z,"7km SW of Volcano, Hawaii",earthquake
2015-05-15T23:55:20.880Z,38.7966652,-122.7626648,1.46,0.87,md,9,72,0.02004,0.03,nc,nc72449916,2015-05-15T23:56:52.870Z,"2km NNW of The Geysers, California",earthquake
2015-05-15T23:49:34.400Z,19.3608333,-155.3036667,3.34,2.22,ml,25,67,0.02516,0.07,hv,hv60935716,2015-05-16T08:48:03.430Z,"10km SW of Volcano, Hawaii",earthquake
2015-05-15T23:48:32.440Z,33.1668333,-115.6408333,7.19,1.92,ml,55,36,0.02233,0.28,ci,ci37163199,2015-05-23T22:12:44.810Z,"13km WNW of Calipatria, California",earthquake
2015-05-15T23:43:13.610Z,19.3826675,-155.2859955,2.37,1.82,md,14,167,0.005577,0.09,hv,hv60935701,2015-05-15T23:46:20.300Z,"7km SW of Volcano, Hawaii",earthquake
2015-05-15T23:40:58.000Z,60.6326,-152.7339,5.1,1.8,ml,,,,0.39,ak,ak11597674,2015-05-19T23:34:11.121Z,"16km N of Redoubt Volcano, Alaska",earthquake
2015-05-15T23:39:43.370Z,39.357,-120.0148,5.8457,0.16,ml,6,180.67,0.067,0.1438,nn,nn00495025,2015-05-20T01:09:03.594Z,"12km NNW of Incline Village, Nevada",earthquake
2015-05-15T23:38:42.205Z,39.3503,-120.0201,7.8382,0.27,ml,9,86.57,0.059,0.1778,nn,nn00495024,2015-05-20T01:02:48.467Z,"11km NNW of Incline Village, Nevada",earthquake
2015-05-15T23:37:23.130Z,38.821,-122.7813333,1.59,0.39,md,26,41,0.007746,0.04,nc,nc72449906,2015-05-19T23:50:02.010Z,"5km W of Cobb, California",earthquake
2015-05-15T23:28:38.230Z,37.4111667,-118.5971667,11.87,0.96,md,15,84,0.06389,0.04,nc,nc72449901,2015-05-16T00:05:18.620Z,"13km WNW of West Bishop, California",earthquake
2015-05-15T23:22:54.180Z,34.245,-117.0281667,4.49,1.11,ml,43,49,0.02246,0.17,ci,ci37163183,2015-05-23T22:12:37.000Z,"8km ENE of Running Springs, California",earthquake
2015-05-15T23:21:58.520Z,38.8423347,-122.8241653,2.76,0.45,md,9,123,0.0096,0.02,nc,nc72449891,2015-05-15T23:23:33.640Z,"9km WNW of Cobb, California",earthquake
2015-05-15T23:16:46.140Z,47.5048333,-120.2888333,0.01,0.71,md,6,119,0.1039,0.05,uw,uw61003717,2015-05-21T18:57:58.350Z,"5km NE of Sunnyslope, Washington",explosion
2015-05-15T23:15:55.270Z,19.4064999,-155.2798309,1.87,1.99,ml,22,53,0.0056,0.17,hv,hv60935626,2015-05-15T23:21:38.720Z,"5km WSW of Volcano, Hawaii",earthquake
2015-05-15T23:05:03.680Z,33.166,-115.6428333,6.82,2.06,ml,50,36,0.0241,0.27,ci,ci37163175,2015-05-23T22:12:31.940Z,"13km WNW of Calipatria, California",earthquake
2015-05-15T22:56:54.000Z,63.0929,-150.2514,89.5,1.7,ml,,,,0.42,ak,ak11597656,2015-05-19T23:34:10.357Z,"73km WSW of Cantwell, Alaska",earthquake
2015-05-15T22:49:13.030Z,36.7935,-121.522,6.53,1.49,md,43,41,0.03018,0.09,nc,nc72449876,2015-05-16T00:55:05.614Z,"5km SSE of San Juan Bautista, California",earthquake
2015-05-15T22:43:48.630Z,33.6035,-116.8115,10.12,0.59,ml,18,133,0.0402,0.12,ci,ci37163167,2015-05-15T23:10:03.030Z,"14km WNW of Anza, California",earthquake
2015-05-15T22:42:43.620Z,45.2021667,-121.2685,14.02,2.96,ml,21,48,0.05257,0.14,uw,uw61003707,2015-05-23T22:34:20.040Z,"44km S of The Dalles, Oregon",earthquake
2015-05-15T22:36:09.000Z,64.7249,-146.8754,9.2,1.1,ml,,,,0.57,ak,ak11597649,2015-05-19T23:34:04.497Z,"10km NE of Eielson Air Force Base, Alaska",earthquake
2015-05-15T22:32:27.760Z,19.3608333,-155.299,2.77,0.83,md,25,58,0.02512,0.09,hv,hv60935506,2015-05-16T15:10:22.610Z,"10km SW of Volcano, Hawaii",earthquake
2015-05-15T22:27:38.000Z,61.1444,-151.0415,61.7,1.6,ml,,,,0.4,ak,ak11597643,2015-05-19T23:34:03.735Z,"52km NNE of Nikiski, Alaska",earthquake
2015-05-15T22:21:54.140Z,38.7928352,-122.7353363,1.68,0.67,md,8,86,0.009645,0.02,nc,nc72449871,2015-05-15T22:23:28.250Z,"2km NE of The Geysers, California",earthquake
2015-05-15T22:21:00.290Z,14.1481,-91.743,66.36,4.9,mb,,124,1.186,0.81,us,us100029m8,2015-05-24T03:54:14.218Z,"25km SE of Champerico, Guatemala",earthquake
2015-05-15T22:15:45.300Z,19.3838329,-155.2821655,2.43,1.96,ml,29,45,0.002718,0.28,hv,hv60935446,2015-05-15T22:21:42.310Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T22:11:02.850Z,38.7928352,-122.7476654,2.02,0.37,md,8,79,0.01284,0.02,nc,nc72449861,2015-05-15T22:12:38.190Z,"1km NNE of The Geysers, California",earthquake
2015-05-15T22:09:50.300Z,47.8341667,-122.4141667,23.63,0.96,md,8,181,0.3818,0.17,uw,uw61003697,2015-05-21T18:56:54.290Z,"3km NW of Edmonds, Washington",earthquake
2015-05-15T22:00:03.000Z,64.8636,-148.2855,17.7,0.6,ml,,,,0.33,ak,ak11597640,2015-05-19T23:34:03.116Z,"12km W of Ester, Alaska",earthquake
2015-05-15T21:56:37.794Z,39.9414,-120.8472,13.3768,0.84,ml,7,216.85,0.073,0.0924,nn,nn00495015,2015-05-20T00:34:44.653Z,"4km E of East Quincy, California",earthquake
2015-05-15T21:40:59.000Z,51.5406,-176.0286,13.2,1.5,ml,,,,0.23,ak,ak11602190,2015-05-19T23:35:06.055Z,"57km SE of Adak, Alaska",earthquake
2015-05-15T21:40:28.950Z,19.3883333,-155.2776667,2.8,2.49,ml,29,44,0.004221,0.08,hv,hv60935336,2015-05-15T22:21:36.970Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T21:39:57.270Z,38.8076667,-122.7946667,3.95,0.24,md,10,111,0.0005811,0.02,nc,nc72449856,2015-05-16T00:02:17.280Z,"4km NW of The Geysers, California",earthquake
2015-05-15T21:39:53.240Z,19.373,-155.2833333,2.62,2.08,ml,22,54,0.01355,0.09,hv,hv60935326,2015-05-15T22:01:39.220Z,"7km SW of Volcano, Hawaii",earthquake
2015-05-15T21:38:23.770Z,19.3841667,-155.2754974,2.61,1.76,md,20,72,0.006323,0.19,hv,hv60935321,2015-05-15T21:41:14.490Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T21:37:24.000Z,18.9351,-66.5435,81,3.1,Md,7,277.2,0.61804092,0.31,pr,pr15135007,2015-05-24T19:19:57.040Z,"52km N of Tierras Nuevas Poniente, Puerto Rico",earthquake
2015-05-15T21:35:50.890Z,19.3815,-155.282,2.07,0.93,md,30,45,0.005013,0.08,hv,hv60935316,2015-05-22T21:33:52.410Z,"7km SW of Volcano, Hawaii",earthquake
2015-05-15T21:35:09.950Z,38.8343333,-122.795,2.62,0.16,md,14,46,0.005458,0.01,nc,nc72449846,2015-05-16T00:00:07.441Z,"6km WNW of Cobb, California",earthquake
2015-05-15T21:34:23.340Z,19.3856659,-155.2814941,2.57,1.73,ml,14,150,0.0008864,0.23,hv,hv60935311,2015-05-15T21:40:08.880Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T21:31:58.730Z,37.7336667,-121.9958333,9.1,1.33,md,16,123,0.05489,0.07,nc,nc72449841,2015-05-16T00:22:05.274Z,"5km SSW of San Ramon, California",earthquake
2015-05-15T21:31:04.360Z,19.3871667,-155.2791667,2.49,2.28,ml,28,44,0.002487,0.09,hv,hv60935306,2015-05-15T21:49:56.320Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T21:30:29.980Z,19.3885,-155.2791667,2.51,1.78,ml,17,93,0.003102,0.06,hv,hv60935301,2015-05-15T22:54:10.480Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T21:28:00.000Z,64.895,-148.6813,8.5,0.9,ml,,,,0.54,ak,ak11597626,2015-05-19T23:34:02.466Z,"32km W of Ester, Alaska",earthquake
2015-05-15T21:27:24.780Z,-27.9289,-66.2038,158.73,4.5,mb,,79,2.82,0.78,us,us100029lh,2015-05-23T22:21:35.871Z,"33km W of Los Varela, Argentina",earthquake
2015-05-15T21:26:59.000Z,51.7793,178.3277,131.5,2.5,ml,,,,1.08,us,us10002ani,2015-05-25T02:34:18.088Z,"22km SSW of Little Sitkin Island, Alaska",earthquake
2015-05-15T21:22:40.020Z,19.3771667,-155.2799988,2.25,1.72,ml,21,97,0.009456,0.19,hv,hv60935286,2015-05-15T21:28:22.610Z,"7km SW of Volcano, Hawaii",earthquake
2015-05-15T21:19:19.131Z,39.4253,-119.8644,8.7458,0.37,ml,15,62.43,0.085,0.1164,nn,nn00494526,2015-05-15T22:21:05.689Z,"11km SSE of Mogul, Nevada",earthquake
2015-05-15T21:19:09.370Z,38.8116684,-122.829834,2.7,0.56,md,7,96,0.002843,0.02,nc,nc72449836,2015-05-15T21:20:42.900Z,"7km WNW of The Geysers, California",earthquake
2015-05-15T21:15:13.330Z,31.0754,67.8671,22.27,4.1,mb,,144,3.594,1.19,us,us100029la,2015-05-23T22:05:32.369Z,"39km NNE of Khadan Khak, Pakistan",earthquake
2015-05-15T21:14:05.000Z,63.4895,-147.4592,3.6,2.4,ml,,,,0.72,ak,ak11597617,2015-05-19T23:34:19.254Z,"75km E of Cantwell, Alaska",earthquake
2015-05-15T21:12:27.300Z,38.8095,-122.825,2.75,1.62,md,54,47,0.003325,0.04,nc,nc72449831,2015-05-16T00:55:05.437Z,"6km WNW of The Geysers, California",earthquake
2015-05-15T21:11:03.890Z,-5.5855,152.5916,10,4.9,mb,,97,1.449,0.88,us,us100029lc,2015-05-24T03:37:02.942Z,"133km SSW of Taron, Papua New Guinea",earthquake
2015-05-15T21:07:22.060Z,-15.7023,-75.4696,15.29,4.9,mb,,145,3.925,0.81,us,us100029kv,2015-05-24T03:24:12.252Z,"66km SW of Minas de Marcona, Peru",earthquake
2015-05-15T21:06:42.400Z,19.3748333,-155.283,2.28,1.74,ml,20,104,0.0117,0.08,hv,hv60935246,2015-05-15T21:19:20.110Z,"7km SW of Volcano, Hawaii",earthquake
2015-05-15T21:01:22.390Z,19.3904991,-155.2763367,2.85,1.96,ml,30,51,0.00547,0.23,hv,hv60935236,2015-05-15T21:07:05.030Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T21:00:15.450Z,44.3176667,-123.0388333,0.01,0.84,md,5,163,0.1261,0.02,uw,uw61003677,2015-05-19T05:54:30.240Z,"9km SSW of Brownsville, Oregon",explosion
2015-05-15T20:57:08.000Z,59.6855,-152.5162,79,1.9,ml,,,,0.36,ak,ak11602186,2015-05-19T23:35:03.917Z,"39km WSW of Anchor Point, Alaska",earthquake
2015-05-15T20:54:52.400Z,46.6103333,-119.8543333,7.33,0.02,md,4,266,0.05185,0.04,uw,uw61003672,2015-05-19T05:52:23.250Z,"9km SSE of Desert Aire, Washington",earthquake
2015-05-15T20:52:23.550Z,19.3836667,-155.2796667,2.76,3,ml,29,44,0.003444,0.08,hv,hv60935226,2015-05-19T17:39:33.040Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T20:46:35.230Z,19.3851667,-155.2785,2.16,0.5,md,15,75,0.003325,0.09,hv,hv60935196,2015-05-15T20:59:54.520Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T20:44:01.580Z,36.0401667,-121.6105,19.22,1.36,md,13,186,0.1426,0.14,nc,nc72449811,2015-05-16T00:13:05.224Z,"45km SW of Greenfield, California",earthquake
2015-05-15T20:43:26.539Z,38.5192,-118.4733,9.6195,0.72,ml,4,152.67,0.116,0.0612,nn,nn00494502,2015-05-15T21:26:16.000Z,"13km E of Hawthorne, Nevada",earthquake
2015-05-15T20:42:28.087Z,39.4249,-119.8628,10.2727,1.11,ml,24,48.3,0.052,0.1252,nn,nn00494500,2015-05-15T22:05:16.187Z,"11km SSE of Mogul, Nevada",earthquake
2015-05-15T20:40:53.669Z,39.4266,-119.864,10.0671,2.4,ml,33,44.71,0.061,0.1253,nn,nn00494499,2015-05-15T21:48:57.634Z,"11km SSE of Mogul, Nevada",earthquake
2015-05-15T20:38:24.741Z,39.4204,-119.8591,9.5551,0.46,ml,11,75.55,0.079,0.1027,nn,nn00494535,2015-05-15T22:37:03.748Z,"11km SSE of Mogul, Nevada",earthquake
2015-05-15T20:32:42.000Z,53.7792,-164.0862,28.1,1.9,ml,,,,0.19,ak,ak11597602,2015-05-19T23:34:32.450Z,"117km ESE of Akutan, Alaska",earthquake
2015-05-15T20:31:50.580Z,37.5958333,-118.8393333,3.63,0.17,md,6,147,0.009978,0.01,nc,nc72449796,2015-05-15T23:52:43.320Z,"13km ESE of Mammoth Lakes, California",earthquake
2015-05-15T20:28:36.300Z,36.6266,-97.7076,4.396,2.5,ml,,71,,0.48,us,us100029lg,2015-05-19T17:37:04.544Z,"20km S of Medford, Oklahoma",earthquake
2015-05-15T20:26:55.220Z,-2.6295,102.1579,151,6,mww,,25,2.552,1.03,us,us100029k5,2015-05-19T17:22:27.792Z,"101km NNW of Curup, Indonesia",earthquake
2015-05-15T20:26:12.300Z,19.3894997,-155.274826,2.53,1.91,ml,26,43,0.005943,0.26,hv,hv60935131,2015-05-15T20:31:57.370Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T20:21:08.100Z,19.3861667,-155.279,2.57,2.02,ml,26,44,0.002589,0.09,hv,hv60935106,2015-05-15T20:51:46.550Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T20:19:49.500Z,38.0363333,-118.8141667,6.23,1.79,md,43,134,0.03841,0.08,nc,nc72449786,2015-05-16T00:00:07.211Z,"43km ESE of Bridgeport, California",earthquake
2015-05-15T20:13:13.000Z,53.7623,-164.0499,25.8,2.2,ml,,,,0.29,ak,ak11597601,2015-05-19T23:34:31.795Z,"120km ESE of Akutan, Alaska",earthquake
2015-05-15T20:07:33.040Z,53.6937,-163.9348,1.91,3.9,mb,,197,1.173,1.34,us,us100029jy,2015-05-19T23:34:30.920Z,"130km ESE of Akutan, Alaska",earthquake
2015-05-15T19:58:36.900Z,37.4233333,-121.7676667,4.88,1.25,md,25,57,0.05037,0.08,nc,nc72449776,2015-05-15T23:59:06.197Z,"6km NE of East Foothills, California",earthquake
2015-05-15T19:56:58.320Z,38.8193321,-122.8133316,2.89,0.55,md,7,115,0.004789,0.01,nc,nc72449771,2015-05-15T19:58:32.230Z,"6km NW of The Geysers, California",earthquake
2015-05-15T19:53:29.840Z,19.3826675,-155.2669983,2.83,1.95,ml,16,84,0.01154,0.26,hv,hv60935011,2015-05-15T19:59:11.890Z,"6km SSW of Volcano, Hawaii",earthquake
2015-05-15T19:52:32.380Z,19.3859997,-155.2826691,2.38,1.73,ml,20,67,0.001045,0.21,hv,hv60935006,2015-05-15T19:58:16.660Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T19:52:29.000Z,-18.409,-69.581,131.4,4.2,mb,,,,0.88,us,us100029jq,2015-05-19T15:38:25.509Z,"23km S of Putre, Chile",earthquake
2015-05-15T19:50:51.670Z,19.3851667,-155.2791667,2.6,1.96,ml,21,65,0.002763,0.09,hv,hv60935001,2015-05-15T20:20:22.240Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T19:41:01.450Z,19.3821667,-155.2795,2.36,1.83,ml,22,74,0.00482,0.08,hv,hv60934986,2015-05-15T20:00:35.850Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T19:38:24.820Z,19.3859997,-155.2791595,2.65,1.93,ml,25,63,0.00247,0.2,hv,hv60934976,2015-05-15T19:44:10.540Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T19:37:31.771Z,36.7157,-116.2207,3.3616,-0.23,ml,8,161.56,0.014,0.1227,nn,nn00495012,2015-05-20T00:22:18.452Z,"52km ESE of Beatty, Nevada",earthquake
2015-05-15T19:35:04.246Z,39.4233,-119.8694,10.1476,0.21,ml,11,96.44,0.088,0.149,nn,nn00494531,2015-05-15T22:33:40.780Z,"11km SSE of Mogul, Nevada",earthquake
2015-05-15T19:26:23.750Z,44.4328333,-110.4323333,2.08,0.96,md,9,96,0.091,0.09,uu,uu60110832,2015-05-18T16:42:58.760Z,"31km E of Old Faithful Geyser, Wyoming",earthquake
2015-05-15T19:25:54.440Z,47.7803333,-120.6856667,13.65,0.51,md,6,174,0.1073,0.23,uw,uw61003587,2015-05-19T05:48:39.720Z,"20km N of Leavenworth, Washington",earthquake
2015-05-15T19:25:35.430Z,19.3708333,-155.2835,2.53,1.98,ml,18,110,0.01571,0.1,hv,hv60934941,2015-05-15T19:47:28.000Z,"8km SW of Volcano, Hawaii",earthquake
2015-05-15T19:23:52.550Z,19.3866673,-155.2833405,1.96,1.77,ml,22,67,0.00154,0.17,hv,hv60934936,2015-05-15T19:29:38.260Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T19:21:57.100Z,19.17,-66.5895,26,3.1,Md,8,295.2,0.69080445,0.25,pr,pr15135006,2015-05-19T15:30:10.040Z,"78km N of Arecibo, Puerto Rico",earthquake
2015-05-15T19:11:14.580Z,19.3861667,-155.2791667,2.52,2.17,ml,26,63,0.002433,0.08,hv,hv60934906,2015-05-15T19:28:14.260Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T19:11:10.000Z,61.2674,-149.2082,31.5,1.5,ml,,,,0.52,ak,ak11597588,2015-05-19T23:33:58.761Z,"32km SSW of Butte, Alaska",earthquake
2015-05-15T19:10:44.000Z,64.9957,-147.3397,8.6,1.3,ml,,,,0.3,ak,ak11597586,2015-05-19T23:33:57.745Z,"23km NNE of Badger, Alaska",earthquake
2015-05-15T19:09:49.599Z,37.0249,-117.4191,7.3971,0.8,ml,11,142.11,0.051,0.1587,nn,nn00494459,2015-05-15T19:18:49.968Z,"60km WNW of Beatty, Nevada",earthquake
2015-05-15T19:09:23.590Z,19.3829994,-155.2766724,2.61,1.93,ml,25,67,0.005917,0.18,hv,hv60934901,2015-05-15T19:15:06.780Z,"6km SW of Volcano, Hawaii",earthquake
2015-05-15T19:02:14.000Z,54.9661,-161.8167,69.9,1.8,ml,,,,0.11,ak,ak11602180,2015-05-19T23:35:03.089Z,"62km ESE of Cold Bay, Alaska",earthquake
2015-05-15T18:59:11.130Z,33.4818333,-116.9011667,9.08,0.5,ml,18,67,0.1319,0.08,ci,ci37381056,2015-05-15T19:59:03.699Z,"6km NW of Aguanga, California",earthquake
2015-05-15T18:55:23.700Z,36.6232,-97.8772,5.99,2.5,ml,,52,,0.61,us,us100029jc,2015-05-19T15:21:56.751Z,"24km SSW of Medford, Oklahoma",earthquake
2015-05-15T18:50:21.460Z,19.2506676,-155.343338,5.81,1.82,md,13,260,0.142,0.17,hv,hv60934846,2015-05-15T18:53:30.840Z,"15km ENE of Pahala, Hawaii",earthquake
2015-05-15T18:37:02.530Z,19.393,-155.2763333,2.91,3.19,ml,30,42,0.003464,0.09,hv,hv60934801,2015-05-19T15:14:28.040Z,"5km SW of Volcano, Hawaii",earthquake
2015-05-15T18:34:53.580Z,19.377,-155.2465,1.35,2.04,ml,24,77,0.006527,0.08,hv,hv60934796,2015-05-15T19:00:06.710Z,"6km S of Volcano, Hawaii",earthquake
2015-05-15T18:28:30.820Z,46.855,-121.7571667,3.98,-0.15,md,8,80,0.02327,0.08,uw,uw61003552,2015-05-15T18:53:47.010Z,"28km NNW of Packwood, Washington",earthquake
2015-05-15T18:26:56.050Z,46.8591667,-121.7655,3.48,0.15,md,7,165,0.02559,0.04,uw,uw61003547,2015-05-15T18:51:41.990Z,"29km NNW of Packwood, Washington",earthquake
2015-05-15T18:25:51.000Z,53.9968,-164.7534,63.8,1.6,ml,,,,0.36,ak,ak11602179,2015-05-19T23:35:02.282Z,"68km ESE of Akutan, Alaska",earthquake
2015-05-15T18:23:51.980Z,36.7315,-120.9831667,4.83,1.14,md,21,76,0.09336,0.12,nc,nc72449716,2015-05-15T23:50:05.182Z,"35km ESE of Ridgemark, California",earthquake
2015-05-15T18:22:25.610Z,19.3838329,-155.283493,2.34,1.9,ml,29,44,0.003166,0.18,hv,hv60934761,2015-05-15T18:28:13.100Z,"7km SW of Volcano, Hawaii",earthquake
