time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-05-22T08:59:08.000Z,63.2571,-150.4281,125,1.4,ml,,,,0.46,ak,ak11604604,2015-05-31T09:49:35.340Z,"75km W of Cantwell, Alaska",earthquake
2015-05-22T08:54:09.490Z,37.5543333,-118.8638333,8.12,0.16,md,12,249,0.04506,0.02,nc,nc72453396,2015-05-22T17:21:02.860Z,"14km SE of Mammoth Lakes, California",earthquake
2015-05-22T08:49:18.590Z,33.5663333,-116.8283333,8.848,0.12,ml,12,169,0.06017,0.1,ci,ci37385112,2015-05-22T13:55:08.084Z,"14km NNE of Aguanga, California",earthquake
2015-05-22T08:46:19.600Z,18.867,-65.2204,59,3.2,Md,11,205.2,0.55875211,0.28,pr,pr15142004,2015-05-22T16:48:49.763Z,"63km N of Culebra, Puerto Rico",earthquake
2015-05-22T08:41:09.520Z,35.6871667,-121.1163333,4.72,3.16,ml,91,93,0.03085,0.07,nc,nc72453391,2015-05-26T15:02:27.394Z,"8km NE of San Simeon, California",earthquake
2015-05-22T08:30:22.000Z,52.4553,-173.4078,96.9,3.5,ml,,,,0.62,ak,ak11604594,2015-05-31T09:50:23.635Z,"61km ENE of Atka, Alaska",earthquake
2015-05-22T08:25:06.000Z,53.1497,-166.8094,38.2,2.1,ml,,,,0.35,ak,ak11604591,2015-05-31T09:50:45.159Z,"82km SSW of Unalaska, Alaska",earthquake
2015-05-22T08:22:58.130Z,44.6255,-110.9876667,9.86,0.97,ml,15,59,0.046,0.14,uu,uu60111472,2015-05-22T13:55:21.690Z,"10km ESE of West Yellowstone, Montana",earthquake
2015-05-22T08:18:42.190Z,19.3368333,-155.3201667,3.66,2.3,ml,34,54,0.01804,0.08,hv,hv60942976,2015-05-22T16:51:31.240Z,"13km SW of Volcano, Hawaii",earthquake
2015-05-22T08:13:35.500Z,43.1719,-111.258,6.8,1.8,mc,21,104.3999916,0.3521396,0.32,mb,mb15588382,2015-05-22T22:51:21.908Z,"40km WSW of Hoback, Wyoming",earthquake
2015-05-22T08:09:59.013Z,38.5203,-118.5242,9.1661,1.52,ml,7,92.19,0.108,0.156,nn,nn00495451,2015-05-23T16:27:36.733Z,"8km E of Hawthorne, Nevada",earthquake
2015-05-22T08:06:42.450Z,38.8139992,-122.814003,3.4,0.43,md,10,86,0.009871,0.02,nc,nc72453381,2015-05-22T08:08:19.350Z,"6km NW of The Geysers, California",earthquake
2015-05-22T08:06:38.000Z,60.3129,-149.5646,25.9,1.3,ml,,,,0.45,ak,ak11604583,2015-05-31T09:49:44.205Z,"19km NNW of Bear Creek, Alaska",earthquake
2015-05-22T08:02:22.000Z,44.4545,-112.841,12,1.8,mc,14,107.9999914,0.1437304,0.25,mb,mb15542179,2015-05-22T21:55:29.212Z,"28km SW of Lima, Montana",earthquake
2015-05-22T07:59:01.000Z,61.9897,-148.4251,31.1,0.9,ml,,,,0.6,ak,ak11604581,2015-05-31T09:49:34.778Z,"31km NE of Sutton-Alpine, Alaska",earthquake
2015-05-22T07:57:42.040Z,38.43,-122.2388333,11.3,1.42,md,11,196,0.1504,0.06,nc,nc72453376,2015-05-26T23:46:39.070Z,"11km ENE of Yountville, California",earthquake
2015-05-22T07:53:55.870Z,41.0153333,-121.7461667,14.45,1.48,md,17,70,0.2523,0.1,nc,nc72453371,2015-05-22T17:15:01.220Z,"16km NNW of Burney, California",earthquake
2015-05-22T07:50:32.450Z,36.0641667,-119.9295,10.53,1.9,md,44,239,0.146,0.17,nc,nc72453366,2015-05-30T00:49:53.660Z,"6km NNE of Kettleman City, California",earthquake
2015-05-22T07:50:21.820Z,36.0596667,-119.9028333,7.82,1.87,md,44,123,0.1676,0.15,nc,nc71092184,2015-05-30T00:46:41.470Z,"7km NE of Kettleman City, California",earthquake
2015-05-22T07:48:09.000Z,60.463,-147.7636,7.4,0.9,ml,,,,0.52,ak,ak11613535,2015-05-31T09:50:32.938Z,"61km SE of Whittier, Alaska",earthquake
2015-05-22T07:48:04.491Z,38.5135,-118.5,7.8962,0.7,ml,5,150.81,0.116,0.1404,nn,nn00495888,2015-05-24T20:47:47.503Z,"10km E of Hawthorne, Nevada",earthquake
2015-05-22T07:40:46.480Z,43.4697,-127.0516,10,4.2,mb,,176,2.075,1.05,us,us10002bbm,2015-05-22T15:43:17.800Z,"217km W of Bandon, Oregon",earthquake
2015-05-22T07:39:50.000Z,63.5644,-150.6673,6.7,1.4,ml,,,,0.7,ak,ak11604573,2015-05-31T09:49:36.846Z,"87km WNW of Cantwell, Alaska",earthquake
2015-05-22T07:30:15.800Z,44.4423,-112.7791,11.3,1.9,mc,28,57.59999539,0.1616968,0.16,mb,mb15016027,2015-05-22T21:55:25.655Z,"26km SW of Lima, Montana",earthquake
2015-05-22T07:28:48.450Z,-10.3679,161.2985,82.82,4.6,mb,,97,1.62,0.58,us,us10002bbn,2015-05-22T15:31:25.593Z,"68km W of Kirakira, Solomon Islands",earthquake
2015-05-22T07:27:40.200Z,44.4316,-112.7971,12.8,1.2,mc,11,97.19999222,0.1455271,0.06,mb,mb15095263,2015-05-22T21:55:19.101Z,"28km SW of Lima, Montana",earthquake
2015-05-22T07:26:25.310Z,39.161,-123.8283333,4.86,2.09,md,15,227,0.157,0.14,nc,nc72453356,2015-05-26T23:37:03.640Z,"30km NNW of Point Arena, California",earthquake
2015-05-22T07:25:13.230Z,37.6525,-118.8156667,3.87,1.84,md,31,96,0.02163,0.07,nc,nc72453351,2015-05-29T02:26:01.500Z,"13km E of Mammoth Lakes, California",earthquake
2015-05-22T07:21:50.430Z,37.3565,-120.0061667,22.64,1.49,md,5,186,0.2103,0.06,nc,nc72453346,2015-05-28T23:31:59.510Z,"14km SSW of Mariposa, California",earthquake
2015-05-22T07:17:14.570Z,36.5412,-99.0674,5,2.8,mb_lg,,236,0.169,0.4,us,us10002bbi,2015-05-22T15:19:46.887Z,"16km NE of Mooreland, Oklahoma",earthquake
2015-05-22T07:13:58.310Z,48.4668333,-123.2206667,41.59,1.97,ml,18,89,0.08705,0.14,uw,uw61020971,2015-05-22T18:49:39.880Z,"11km ENE of Victoria, Canada",earthquake
2015-05-22T07:06:26.290Z,37.8905,-122.2228333,6.57,0.66,md,21,117,0.006494,0.05,nc,nc72453341,2015-05-29T02:25:30.960Z,"4km ENE of Berkeley, California",earthquake
2015-05-22T07:03:07.140Z,37.2208333,-121.6151667,5.22,1.02,md,22,88,0.05797,0.07,nc,nc72453336,2015-05-27T00:02:42.070Z,"10km NNE of Morgan Hill, California",earthquake
2015-05-22T06:58:45.980Z,38.425,-122.2543333,11.33,1.29,md,18,154,0.1475,0.1,nc,nc72453331,2015-05-26T23:43:07.100Z,"9km ENE of Yountville, California",earthquake
2015-05-22T06:58:42.000Z,63.9483,-148.7998,114.3,1,ml,,,,0.43,ak,ak11604561,2015-05-31T09:49:36.249Z,"13km NE of Healy, Alaska",earthquake
2015-05-22T06:56:07.260Z,32.3638333,-115.2375,26.7,3.4,ml,24,172,0.07964,0.27,ci,ci37385088,2015-05-22T14:58:40.758Z,"4km WNW of Delta, B.C., MX",earthquake
2015-05-22T06:52:24.024Z,39.1923,-120.4473,2.5472,0.19,ml,9,236.62,0.187,0.1314,nn,nn00495887,2015-05-24T20:35:23.851Z,"25km W of Sunnyside-Tahoe City, California",earthquake
2015-05-22T06:46:44.000Z,60.3832,-151.2938,81.2,1.9,ml,,,,0.49,ak,ak11604557,2015-05-31T09:49:43.264Z,"1km NNE of Cohoe, Alaska",earthquake
2015-05-22T06:46:11.000Z,62.6774,-149.0802,61.7,1.4,ml,,,,0.52,ak,ak11604551,2015-05-31T09:49:38.544Z,"66km NE of Talkeetna, Alaska",earthquake
2015-05-22T06:44:09.250Z,37.486,-118.8255,7.74,0.57,md,7,250,0.1039,0.06,nc,nc72453326,2015-05-22T16:37:52.490Z,"22km SE of Mammoth Lakes, California",earthquake
2015-05-22T06:43:01.500Z,46.8566667,-122.6558333,14.76,0.68,md,9,117,0.1889,0.14,uw,uw61020966,2015-05-22T21:20:35.400Z,"4km SE of Rainier, Washington",earthquake
2015-05-22T06:36:36.690Z,38.8148346,-122.817337,2.86,0.55,md,10,64,0.01026,0.02,nc,nc72453321,2015-05-22T06:38:08.750Z,"6km NW of The Geysers, California",earthquake
2015-05-22T06:33:38.113Z,38.5176,-118.4939,9.111,0.5,ml,4,152,0.113,0.0848,nn,nn00495886,2015-05-24T20:22:55.235Z,"11km E of Hawthorne, Nevada",earthquake
2015-05-22T06:26:03.500Z,18.6821,-64.6006,13,2.2,Md,5,183.6,0.25781649,0.28,pr,pr15142003,2015-05-22T07:48:26.832Z,"29km N of Road Town, British Virgin Islands",earthquake
2015-05-22T06:23:40.000Z,62.5458,-151.0416,75.5,0.9,ml,,,,0.45,ak,ak11604546,2015-05-31T09:50:43.559Z,"54km WNW of Talkeetna, Alaska",earthquake
2015-05-22T06:18:28.500Z,17.9976,-67.1106,18,1.6,Md,3,252,0.06827196,0.18,pr,pr15142002,2015-05-22T07:47:41.656Z,"5km SW of Palmarejo, Puerto Rico",earthquake
2015-05-22T06:11:08.360Z,38.8141667,-122.8178333,3.47,1.29,md,48,44,0.01032,0.07,nc,nc72453316,2015-05-23T04:28:06.494Z,"6km NW of The Geysers, California",earthquake
2015-05-22T06:02:52.000Z,55.4715,-160.2924,60.7,2.4,ml,,,,0.33,ak,ak11604538,2015-05-31T09:50:21.486Z,"19km NE of Sand Point, Alaska",earthquake
2015-05-22T06:01:47.000Z,59.9947,-141.4204,0,1.4,ml,,,,0.69,ak,ak11604539,2015-05-31T09:50:23.048Z,"56km E of Cape Yakataga, Alaska",earthquake
2015-05-22T06:00:36.180Z,38.8216667,-122.766,2.61,0.19,md,11,70,0.009308,0.01,nc,nc72453311,2015-05-22T07:11:26.880Z,"3km W of Cobb, California",earthquake
2015-05-22T05:58:02.280Z,32.3681667,-115.2395,22.52,2.36,ml,15,177,0.07544,0.3,ci,ci37385080,2015-05-22T14:31:41.533Z,"5km WNW of Delta, B.C., MX",earthquake
2015-05-22T05:44:31.500Z,26.4989,127.864,50.37,4.6,mb,,142,0.496,1.22,us,us10002c2j,2015-05-25T21:25:29.910Z,"9km NNE of Ishikawa, Japan",earthquake
2015-05-22T05:39:38.240Z,38.4231667,-122.248,10.92,1.63,md,30,156,0.1447,0.1,nc,nc72453296,2015-05-23T01:35:25.560Z,"10km ENE of Yountville, California",earthquake
2015-05-22T05:23:55.000Z,64.5275,-147.7828,15.4,1.1,ml,,,,0.52,ak,ak11604528,2015-05-31T09:49:42.623Z,"32km SSW of Badger, Alaska",earthquake
2015-05-22T05:22:00.140Z,35.2381667,-120.59,7.86,1.03,md,28,78,0.06784,0.08,nc,nc72453291,2015-05-26T23:34:45.000Z,"8km SE of San Luis Obispo, California",earthquake
2015-05-22T05:19:39.200Z,19.3505,-67.1922,78,3.4,Md,13,277.2,0.88034898,0.28,pr,pr15142000,2015-05-22T13:22:12.693Z,"95km N of Isabela, Puerto Rico",earthquake
2015-05-22T05:11:55.000Z,60.3875,-152.5492,11.5,0.9,ml,,,,0.28,ak,ak11604522,2015-05-31T09:49:15.980Z,"15km SE of Redoubt Volcano, Alaska",earthquake
2015-05-22T05:06:54.190Z,38.764,-122.709,3.02,0.14,md,19,63,0.008668,0.09,nc,nc72453286,2015-05-22T18:08:44.750Z,"4km ESE of The Geysers, California",earthquake
2015-05-22T05:05:58.680Z,32.3573333,-115.2433333,27.11,3.27,ml,20,182,0.08102,0.28,ci,ci37385072,2015-05-22T19:28:11.991Z,"5km W of Delta, B.C., MX",earthquake
2015-05-22T05:03:04.220Z,33.939,-116.3093333,5.128,0.79,ml,14,103,0.08268,0.14,ci,ci37385064,2015-05-22T13:55:10.732Z,"15km NNE of Thousand Palms, California",earthquake
2015-05-22T05:02:48.700Z,33.0473333,-80.188,5.93,1.69,md,9,72,0.05982,0.1,se,se60008208,2015-05-22T14:21:09.160Z,"3km NNW of Summerville, South Carolina",earthquake
2015-05-22T04:53:11.000Z,61.7367,-150.7637,59.3,1.9,ml,,,,0.57,ak,ak11604514,2015-05-31T09:49:41.636Z,"38km W of Willow, Alaska",earthquake
2015-05-22T04:52:56.000Z,62.0458,-148.9903,20.3,1.1,ml,,,,0.4,ak,ak11604513,2015-05-31T09:49:37.988Z,"28km NNW of Sutton-Alpine, Alaska",earthquake
2015-05-22T04:45:00.450Z,44.5043,-70.3127,5.71,2,ml,,116,0.469,0.4,us,us10002bb3,2015-05-22T13:36:08.388Z,"7km E of Peru, Maine",earthquake
2015-05-22T04:44:11.940Z,33.322,-116.29,11.7,2.47,ml,80,20,0.06476,0.21,ci,ci37385056,2015-05-23T22:24:51.870Z,"11km NE of Borrego Springs, California",earthquake
2015-05-22T04:33:43.000Z,63.6179,-150.1699,2.2,0.9,ml,,,,0.68,ak,ak11604509,2015-05-31T09:49:39.872Z,"65km WSW of Healy, Alaska",earthquake
2015-05-22T04:32:58.431Z,37.0603,-116.0839,7.4047,0.36,ml,27,43.38,0.039,0.1677,nn,nn00495441,2015-05-22T14:05:33.733Z,"62km ENE of Beatty, Nevada",earthquake
2015-05-22T04:31:19.000Z,64.7198,-148.0677,6,0.8,ml,,,,0.5,ak,ak11604508,2015-05-31T09:49:39.299Z,"14km S of Ester, Alaska",earthquake
2015-05-22T04:27:04.890Z,38.4276667,-122.242,10,1.24,md,14,164,0.1484,0.05,nc,nc72453271,2015-05-26T23:39:36.220Z,"10km ENE of Yountville, California",earthquake
2015-05-22T04:25:26.700Z,18.3045,-64.8414,100,2.7,Md,4,316.8,0.11678099,0.01,pr,pr15142001,2015-05-22T12:27:54.061Z,"10km ESE of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-05-22T04:25:00.000Z,61.9837,-149.8007,51.5,1,ml,,,,0.24,ak,ak11617123,2015-06-05T00:08:22.626Z,"19km S of Y, Alaska",earthquake
2015-05-22T04:24:22.000Z,66.6983,-150.9996,6.2,1.8,ml,,,,0.74,ak,ak11604504,2015-06-05T00:08:13.262Z,"71km SSW of Coldfoot, Alaska",earthquake
2015-05-22T04:19:04.290Z,41.2383333,-121.6428333,10.3,1.18,md,15,135,0.1318,0.04,nc,nc72453266,2015-05-22T16:17:18.060Z,"39km N of Burney, California",earthquake
2015-05-22T04:18:54.700Z,38.6295,-122.3501667,6.56,1.46,md,9,170,0.06175,0.18,nc,nc71091934,2015-05-22T16:20:49.110Z,"10km NE of Angwin, California",earthquake
2015-05-22T04:15:30.350Z,34.029,-117.2716667,17.54,0.85,ml,25,114,0.1646,0.17,ci,ci37385048,2015-05-22T14:47:25.239Z,"2km SSW of Loma Linda, California",earthquake
2015-05-22T04:11:41.000Z,64.79,-149.1138,21.8,0.8,ml,,,,0.54,ak,ak11604497,2015-05-31T09:49:40.441Z,"23km N of North Nenana, Alaska",earthquake
2015-05-22T03:56:59.310Z,38.7915001,-122.7279968,2.45,1.1,md,14,65,0.009043,0.02,nc,nc72453261,2015-05-22T03:58:34.600Z,"2km ENE of The Geysers, California",earthquake
2015-05-22T03:49:54.590Z,19.7889996,-155.4194946,17.28,2.06,md,42,95,0.1096,0.27,hv,hv60942791,2015-05-22T03:53:03.270Z,"32km S of Honoka'a, Hawaii",earthquake
2015-05-22T03:47:53.000Z,52.7762,-169.5419,6.5,2.1,ml,,,,0.42,ak,ak11613519,2015-05-31T09:50:52.523Z,"48km WSW of Nikolski, Alaska",earthquake
2015-05-22T03:41:09.050Z,46.9275,-121.9483333,12.84,0.29,md,9,157,0.09532,0.13,uw,uw61020861,2015-05-22T21:30:46.410Z,"25km ENE of Eatonville, Washington",earthquake
2015-05-22T03:38:07.820Z,38.6976667,-122.5223333,5.79,0.91,md,18,98,0.08297,0.06,nc,nc72453256,2015-05-27T00:00:41.510Z,"10km SE of Middletown, California",earthquake
2015-05-22T03:36:30.000Z,60.3533,-152.4425,99.3,1.5,ml,,,,0.5,ak,ak11604491,2015-05-31T09:49:05.042Z,"22km SE of Redoubt Volcano, Alaska",earthquake
2015-05-22T03:26:41.340Z,38.8196667,-122.7925,3.82,1.48,md,52,33,0.01123,0.07,nc,nc72453251,2015-05-22T06:54:26.771Z,"5km NNW of The Geysers, California",earthquake
2015-05-22T03:20:40.590Z,19.4251667,-155.6146667,2.84,1.32,md,45,100,0.02542,0.15,hv,hv60942751,2015-05-22T18:02:48.650Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-05-22T02:53:59.000Z,60.1529,-141.4171,0,1.3,ml,,,,0.56,ak,ak11604481,2015-05-31T09:50:42.516Z,"57km E of Cape Yakataga, Alaska",earthquake
2015-05-22T02:53:00.780Z,38.4316667,-122.2501667,13.03,4.09,mw,170,90,0.1071,0.18,nc,nc72453246,2015-06-05T20:59:26.774Z,"10km ENE of Yountville, California",earthquake
2015-05-22T02:41:03.000Z,62.3881,-151.1663,74,1,ml,,,,0.3,ak,ak11613516,2015-05-31T09:50:51.959Z,"55km W of Talkeetna, Alaska",earthquake
2015-05-22T02:36:50.430Z,33.243,-116.769,12.04,0.71,ml,27,84,0.01108,0.17,ci,ci37385032,2015-05-22T02:57:35.742Z,"1km WNW of Lake Henshaw, California",earthquake
2015-05-22T02:29:58.250Z,37.5301667,-119.0213333,5.85,0.8,md,23,99,0.07375,0.03,nc,nc72453236,2015-05-22T15:59:44.690Z,"13km SSW of Mammoth Lakes, California",earthquake
2015-05-22T02:28:30.370Z,33.4808333,-116.56,9.75,0.9,ml,34,79,0.03788,0.16,ci,ci37385016,2015-05-23T22:24:43.500Z,"13km SE of Anza, California",earthquake
2015-05-22T02:24:15.000Z,51.3376,-175.0585,6.4,2.4,ml,,,,0.43,ak,ak11613515,2015-05-31T09:50:32.137Z,"112km SSW of Atka, Alaska",earthquake
2015-05-22T02:04:28.770Z,36.5265,-121.1126667,3.57,1.16,md,17,72,0.03329,0.06,nc,nc72453226,2015-05-22T05:50:11.970Z,"22km ENE of Soledad, California",earthquake
2015-05-22T01:52:16.420Z,51.327,1.376,10,3.7,mwr,,82,1.956,1.4,us,us10002bap,2015-05-25T18:31:48.595Z,"2km WSW of Ramsgate, United Kingdom",earthquake
2015-05-22T01:51:56.250Z,38.8209991,-122.8050003,3.47,0.58,md,8,88,0.004629,0.01,nc,nc72453221,2015-05-22T01:53:29.640Z,"6km NW of The Geysers, California",earthquake
2015-05-22T01:48:38.830Z,37.5393333,-119.0275,7.94,0.54,md,11,119,0.0634,0.08,nc,nc72453621,2015-05-22T16:55:26.570Z,"13km SSW of Mammoth Lakes, California",earthquake
2015-05-22T01:47:24.930Z,37.5561667,-118.8676667,7.88,1.72,md,30,56,0.04562,0.03,nc,nc72453216,2015-05-22T05:04:05.663Z,"13km SE of Mammoth Lakes, California",earthquake
2015-05-22T01:46:56.220Z,40.4595,-121.5566667,4.04,0.63,md,6,111,0.02984,0.06,nc,nc72453666,2015-05-22T20:55:40.010Z,"28km E of Shingletown, California",earthquake
2015-05-22T01:46:13.820Z,34.4935,-119.2938333,4.81,1.69,ml,28,79,0.02379,0.27,ci,ci37385008,2015-05-22T02:44:20.847Z,"7km NW of Ojai, California",earthquake
2015-05-22T01:46:00.000Z,61.2296,-150.596,47.8,1.5,ml,,,,0.63,ak,ak11604464,2015-05-31T09:49:04.230Z,"37km W of Anchorage, Alaska",earthquake
2015-05-22T01:43:20.000Z,52.6952,-169.5422,5.8,2.3,ml,,,,0.53,ak,ak11604463,2015-05-31T09:49:14.687Z,"52km WSW of Nikolski, Alaska",earthquake
2015-05-22T01:37:43.294Z,39.3704,-120.1384,8.0146,-0.07,ml,5,127.44,0.111,0.0624,nn,nn00495415,2015-05-22T02:00:56.228Z,"6km NE of Truckee, California",earthquake
2015-05-22T01:37:20.000Z,57.3368,-154.9472,57.9,2.2,ml,,,,0.45,ak,ak11604462,2015-05-31T09:49:06.233Z,"62km WSW of Larsen Bay, Alaska",earthquake
2015-05-22T01:33:23.060Z,33.604,-116.8133333,9.54,0.57,ml,26,64,0.03873,0.12,ci,ci37385000,2015-05-23T22:24:31.650Z,"14km WNW of Anza, California",earthquake
2015-05-22T01:32:47.110Z,33.4785,-116.562,9.39,0.81,ml,30,79,0.03728,0.13,ci,ci37384992,2015-05-23T22:24:26.070Z,"13km SE of Anza, California",earthquake
2015-05-22T01:29:45.000Z,58.2409,-151.54,41.9,2,ml,,,,0.49,ak,ak11604461,2015-05-31T09:49:05.584Z,"71km NE of Kodiak, Alaska",earthquake
2015-05-22T01:28:17.990Z,33.4828333,-116.5596667,9.45,0.51,ml,20,110,0.03746,0.13,ci,ci37384984,2015-05-22T02:14:02.580Z,"13km SE of Anza, California",earthquake
2015-05-22T01:07:54.030Z,35.8503333,-117.5736667,5.62,1.94,ml,13,161,0.03959,0.11,ci,ci37384976,2015-05-22T01:59:47.421Z,"18km WNW of Searles Valley, California",earthquake
2015-05-22T00:59:14.000Z,63.1609,-150.674,16,0.6,ml,,,,0.65,ak,ak11613510,2015-05-31T09:50:50.722Z,"90km WSW of Cantwell, Alaska",earthquake
2015-05-22T00:50:13.000Z,65.134,-149.1056,12.6,0.3,ml,,,,0.59,ak,ak11604456,2015-06-05T00:08:10.558Z,"60km WNW of Ester, Alaska",earthquake
2015-05-22T00:49:00.990Z,-6.5593,129.9635,171.4,4.3,mb,,105,1.937,1.22,us,us20002l96,2015-06-14T02:52:47.187Z,"214km NW of Saumlaki, Indonesia",earthquake
2015-05-22T00:46:53.000Z,61.6827,-149.916,36.1,1,ml,,,,0.88,ak,ak11604454,2015-05-31T09:50:40.936Z,"7km NW of Houston, Alaska",earthquake
2015-05-22T00:43:52.410Z,33.1388333,-115.6206667,7.11,1.79,ml,31,83,0.03876,0.26,ci,ci37384968,2015-05-23T22:24:20.880Z,"10km W of Calipatria, California",earthquake
2015-05-22T00:39:01.306Z,39.2153,-120.0695,9.1937,0.19,ml,9,92.64,0.045,0.1048,nn,nn00495863,2015-05-24T19:37:13.477Z,"3km SSW of Tahoe Vista, California",earthquake
2015-05-22T00:38:17.560Z,35.442,-116.6405,4.53,1.5,ml,21,88,0.5063,0.15,ci,ci37384960,2015-05-22T01:57:42.467Z,"20km NNE of Fort Irwin, California",earthquake
2015-05-22T00:37:16.660Z,38.8376656,-122.8008347,2.46,1.05,md,20,59,0.008227,0.03,nc,nc72453206,2015-05-22T00:38:49.210Z,"6km WNW of Cobb, California",earthquake
2015-05-22T00:28:15.110Z,-7.502,128.5446,133.28,4.3,mb,,99,2.77,1.44,us,us10002bai,2015-05-31T00:43:45.756Z,"Kepulauan Barat Daya, Indonesia",earthquake
2015-05-22T00:24:07.330Z,38.8180008,-122.8081665,3.63,0.86,md,24,48,0.005589,0.02,nc,nc72453201,2015-05-22T00:25:45.070Z,"6km NW of The Geysers, California",earthquake
2015-05-22T00:21:16.000Z,63.7967,-148.7646,114.7,2.6,ml,,,,0.49,ak,ak11604448,2015-05-31T09:49:50.599Z,"11km ESE of Healy, Alaska",earthquake
2015-05-22T00:08:09.660Z,33.1653333,-115.6475,4.15,2.34,ml,44,34,0.02743,0.29,ci,ci37384944,2015-05-23T22:24:03.790Z,"13km WNW of Calipatria, California",earthquake
2015-05-22T00:06:00.189Z,36.8543,-116.2337,4.8595,0.32,ml,15,100.26,0.05,0.1077,nn,nn00495400,2015-05-22T00:49:06.177Z,"47km E of Beatty, Nevada",earthquake
2015-05-22T00:01:00.000Z,60.9652,-152.4,120.2,1.5,ml,,,,0.66,ak,ak11604446,2015-05-31T09:49:07.190Z,"56km NNE of Redoubt Volcano, Alaska",earthquake
2015-05-22T00:00:46.000Z,64.9054,-148.6454,10.8,0,ml,,,,0.35,ak,ak11604443,2015-06-05T00:08:12.637Z,"30km WNW of Ester, Alaska",earthquake
2015-05-21T23:54:46.160Z,33.503,-116.4348333,10.41,1.24,ml,32,109,0.02173,0.14,ci,ci37384936,2015-05-23T22:23:35.830Z,"21km SSW of La Quinta, California",earthquake
2015-05-21T23:54:02.910Z,38.0386667,-118.8178333,6.92,1.81,md,37,136,0.03948,0.05,nc,nc72453191,2015-05-22T01:25:41.230Z,"43km ESE of Bridgeport, California",earthquake
2015-05-21T23:49:59.400Z,38.79,-122.7956667,0.76,0.35,md,12,121,0.006022,0.04,nc,nc72453186,2015-05-22T00:25:13.610Z,"3km WNW of The Geysers, California",earthquake
2015-05-21T23:47:40.390Z,33.7138333,-116.8073333,16.52,0.62,ml,21,125,0.0777,0.1,ci,ci37384920,2015-05-22T00:18:26.109Z,"9km WSW of Idyllwild, California",earthquake
2015-05-21T23:44:27.120Z,33.1671667,-115.6545,2.09,1.63,ml,17,117,0.03115,0.21,ci,ci37384928,2015-05-22T00:16:09.210Z,"14km WNW of Calipatria, California",earthquake
2015-05-21T23:41:01.920Z,-5.4087,152.6183,35,4.5,mb,,115,1.291,0.51,us,us20002kzd,2015-06-13T23:55:13.913Z,"113km SSW of Taron, Papua New Guinea",earthquake
2015-05-21T23:35:52.710Z,-19.8169,174.601,537.96,4.9,mb,,56,3.865,0.96,us,us10002ba5,2015-05-29T03:25:56.800Z,"214km N of Ceva-i-Ra, Fiji",earthquake
2015-05-21T23:33:28.000Z,64.3729,-149.6359,14.7,0.5,ml,,,,0.53,ak,ak11604436,2015-06-02T21:45:17.140Z,"34km SW of North Nenana, Alaska",earthquake
2015-05-21T23:26:43.660Z,38.8318333,-122.8088333,2.71,0.21,md,24,44,0.008482,0.02,nc,nc72453176,2015-05-22T01:35:58.410Z,"7km W of Cobb, California",earthquake
2015-05-21T23:26:32.610Z,38.8305016,-122.8079987,1.3,0.95,md,13,86,0.01589,0.06,nc,nc72453171,2015-05-21T23:28:08.680Z,"7km W of Cobb, California",earthquake
2015-05-21T23:11:34.000Z,60.1587,-141.2685,0,1.3,ml,,,,0.56,ak,ak11604433,2015-06-04T23:28:15.888Z,"65km E of Cape Yakataga, Alaska",earthquake
2015-05-21T23:10:57.000Z,51.3046,-175.0152,10.9,2.6,ml,,,,0.53,us,us10002bam,2015-06-02T21:45:19.729Z,"114km SSW of Atka, Alaska",earthquake
2015-05-21T23:08:09.000Z,60.0186,-151.8486,65.7,0.9,ml,,,,0.19,ak,ak11604431,2015-06-04T23:28:14.445Z,"26km N of Anchor Point, Alaska",earthquake
2015-05-21T23:02:23.000Z,60.0552,-151.391,60.4,1,ml,6,125.9999899,,0.11,ak,ak11604357,2015-06-02T21:45:24.981Z,"35km N of Fritz Creek, Alaska",earthquake
2015-05-21T23:01:14.140Z,33.479,-116.5645,9.67,0.66,ml,22,78,0.03518,0.12,ci,ci37166935,2015-05-21T23:21:13.460Z,"13km SE of Anza, California",earthquake
2015-05-21T22:59:48.800Z,36.6967,-98.4569,7.013,2.6,ml,,119,,0.57,us,us10002bhk,2015-05-30T05:29:49.939Z,"11km SW of Cherokee, Oklahoma",earthquake
2015-05-21T22:53:26.000Z,58.738,-154.732,125.3,3.2,ml,,,,0.77,ak,ak11604348,2015-06-02T21:46:25.723Z,"111km E of King Salmon, Alaska",earthquake
2015-05-21T22:46:31.992Z,41.8816,-119.6291,8.8864,2.02,ml,4,219.84,0.143,0.0963,nn,nn00495392,2015-05-21T23:41:02.545Z,"68km ESE of Lakeview, Oregon",earthquake
2015-05-21T22:46:23.340Z,38.8213333,-122.7655,2.61,0.22,md,12,81,0.009754,0.01,nc,nc72453166,2015-05-22T01:45:01.150Z,"3km W of Cobb, California",earthquake
2015-05-21T22:40:17.610Z,34.1053333,-116.9483333,6.19,1,ml,20,97,0.01565,0.13,ci,ci37166919,2015-05-21T22:49:08.478Z,"12km NE of Yucaipa, California",earthquake
2015-05-21T22:31:02.104Z,37.0062,-117.4567,7.9662,0.14,ml,6,158.16,0.073,0.0938,nn,nn00495375,2015-05-21T23:07:03.514Z,"63km W of Beatty, Nevada",earthquake
